TxID,Item
1855,Tea
1855,Jam
1856,Tea
1856,Jam
1857,Bread
1857,Tea
1858,Bread
1858,Tea
1858,Jam
1859,Coffee
1859,Bread
1859,Butter
1860,Coffee
1860,Butter
1861,Coffee
1861,Butter
1862,Coffee
1862,Bread
1862,Butter
1863,Coffee
1863,Bread
1863,Butter
1864,Coffee
1864,Bread
1865,Coffee
1865,Bread
1865,Butter
1866,Coffee
1866,Butter
1867,Coffee
1867,Butter
1868,Coffee
1868,Bread
1868,Tea
1868,Jam
1869,Coffee
1869,Bread
1869,Butter
1870,Coffee
1870,Bread
1871,Bread
1871,Tea
1871,Jam
1872,Coffee
1873,Coffee
1873,Bread
1873,Butter
1874,Coffee
1875,Coffee
1875,Tea
1876,Coffee
1876,Bread
1876,Butter
1877,Coffee
1877,Jam
1878,Coffee
1878,Butter
1879,Coffee
1879,Bread
1879,Butter
1880,Coffee
1880,Bread
1880,Butter
1880,Jam
1881,Jam
1882,Tea
1882,Jam
1883,Tea
1883,Jam
1884,Bread
1884,Tea
1884,Jam
1885,Coffee
1886,Jam
1887,Coffee
1887,Bread
1887,Butter
1888,Tea
1888,Jam
1889,Butter
1890,Jam
1891,Bread
1891,Tea
1891,Jam
1892,Coffee
1892,Bread
1892,Butter
1893,Bread
1893,Butter
1894,Tea
1894,Jam
1895,Tea
1896,Tea
1897,Jam
1898,Bread
1898,Tea
1899,Bread
1899,Tea
1900,Bread
1900,Jam
1901,Coffee
1901,Butter
1902,Bread
1902,Butter
1902,Tea
1903,Bread
1903,Tea
1903,Jam
1904,Coffee
1904,Tea
1904,Jam
1905,Coffee
1905,Butter
1906,Coffee
1906,Butter
1906,Jam
1907,Coffee
1907,Bread
1907,Butter
1908,Coffee
1908,Bread
1909,Butter
1910,Coffee
1910,Bread
1910,Butter
1911,Coffee
1911,Jam
1912,Bread
1912,Tea
1912,Jam
1913,Coffee
1913,Butter
1914,Coffee
1914,Butter
1915,Coffee
1915,Bread
1915,Butter
1915,Tea
1916,Coffee
1916,Bread
1917,Butter
1917,Tea
1917,Jam
1918,Coffee
1918,Bread
1918,Tea
1918,Jam
1919,Coffee
1919,Bread
1919,Butter
1920,Coffee
1920,Butter
1921,Coffee
1921,Bread
1922,Coffee
1922,Butter
1923,Bread
1923,Butter
1924,Coffee
1924,Butter
1925,Coffee
1925,Butter
1926,Coffee
1926,Bread
1926,Butter
1927,Bread
1927,Tea
1927,Jam
1928,Coffee
1928,Tea
1928,Jam
1929,Coffee
1929,Butter
1930,Coffee
1930,Bread
1930,Butter
1931,Coffee
1931,Butter
1932,Coffee
1932,Butter
1933,Tea
1933,Jam
1934,Bread
1934,Tea
1935,Bread
1935,Tea
1935,Jam
1936,Coffee
1936,Bread
1936,Butter
1937,Bread
1937,Tea
1937,Jam
1938,Coffee
1938,Bread
1938,Butter
1939,Coffee
1939,Bread
1939,Butter
1940,Coffee
1940,Bread
1940,Butter
1941,Butter
1942,Coffee
1942,Bread
1942,Butter
1943,Jam
1944,Bread
1944,Tea
1944,Jam
1945,Coffee
1945,Bread
1945,Butter
1946,Coffee
1946,Butter
1947,Bread
1947,Tea
1947,Jam
1948,Coffee
1948,Bread
1948,Butter
1949,Bread
1949,Tea
1949,Jam
1950,Bread
1950,Tea
1950,Jam
1951,Coffee
1951,Bread
1951,Butter
1952,Coffee
1952,Butter
1953,Bread
1953,Tea
1953,Jam
1954,Coffee
1954,Bread
1955,Coffee
1955,Butter
1955,Jam
1956,Bread
1956,Tea
1956,Jam
1957,Coffee
1957,Bread
1957,Butter
1958,Tea
1959,Bread
1959,Tea
1959,Jam
1960,Tea
1960,Jam
1961,Butter
1961,Jam
1962,Coffee
1962,Butter
1963,Coffee
1963,Butter
1964,Coffee
1964,Butter
1965,Coffee
1965,Bread
1965,Butter
1966,Tea
1966,Jam
1967,Coffee
1967,Bread
1967,Tea
1967,Jam
1968,Tea
1968,Jam
1969,Coffee
1969,Butter
1970,Coffee
1970,Bread
1970,Butter
1971,Tea
1971,Jam
1972,Coffee
1972,Butter
1973,Coffee
1973,Bread
1973,Butter
1974,Bread
1974,Butter
1975,Tea
1975,Jam
1976,Coffee
1976,Bread
1976,Jam
1977,Coffee
1977,Butter
1978,Coffee
1978,Butter
1979,Coffee
1979,Butter
1979,Jam
1980,Coffee
1980,Bread
1980,Butter
1981,Tea
1981,Jam
1982,Coffee
1982,Bread
1982,Butter
1983,Coffee
1983,Bread
1983,Butter
1984,Butter
1985,Coffee
1985,Bread
1985,Butter
1986,Coffee
1987,Coffee
1987,Bread
1987,Butter
1988,Bread
1988,Tea
1989,Bread
1989,Tea
1989,Jam
1990,Butter
1991,Tea
1992,Coffee
1992,Butter
1992,Jam
1993,Coffee
1993,Bread
1993,Butter
1994,Coffee
1994,Bread
1994,Butter
1995,Tea
1996,Coffee
1996,Butter
1997,Bread
1997,Tea
1997,Jam
1998,Bread
1998,Tea
1998,Jam
1999,Bread
1999,Tea
1999,Jam
2000,Butter
2001,Tea
2001,Jam
2002,Coffee
2002,Bread
2002,Butter
2002,Tea
2003,Coffee
2003,Bread
2003,Butter
2004,Tea
2004,Jam
2005,Bread
2005,Tea
2005,Jam
2006,Coffee
2006,Butter
2007,Coffee
2007,Bread
2007,Butter
2008,Bread
2008,Tea
2008,Jam
2009,Coffee
2009,Butter
2010,Bread
2010,Tea
2010,Jam
2011,Coffee
2011,Bread
2011,Butter
2012,Butter
2013,Bread
2014,Coffee
2014,Tea
2014,Jam
2015,Coffee
2015,Butter
2016,Tea
2016,Jam
2017,Coffee
2017,Bread
2017,Butter
2018,Bread
2018,Tea
2018,Jam
2019,Coffee
2019,Bread
2019,Butter
2019,Tea
2020,Coffee
2020,Bread
2020,Butter
2021,Coffee
2021,Tea
2021,Jam
2022,Tea
2022,Jam
2023,Bread
2023,Tea
2023,Jam
2024,Tea
2024,Jam
2025,Coffee
2025,Butter
2026,Tea
2026,Jam
2027,Tea
2027,Jam
2028,Bread
2028,Tea
2028,Jam
2029,Bread
2029,Tea
2030,Coffee
2030,Tea
2030,Jam
2031,Tea
2031,Jam
2032,Coffee
2032,Bread
2032,Butter
2033,Coffee
2033,Butter
2034,Bread
2035,Coffee
2035,Bread
2035,Butter
2035,Jam
2036,Tea
2036,Jam
2037,Tea
2037,Jam
2038,Coffee
2038,Butter
2038,Jam
2039,Bread
2039,Tea
2039,Jam
2040,Bread
2040,Butter
2041,Coffee
2041,Butter
2042,Butter
2043,Tea
2043,Jam
2044,Bread
2044,Tea
2044,Jam
2045,Tea
2045,Jam
2046,Bread
2046,Tea
2046,Jam
2047,Coffee
2047,Bread
2047,Butter
2048,Butter
2049,Bread
2049,Tea
2049,Jam
2050,Coffee
2050,Butter
2051,Tea
2051,Jam
2052,Coffee
2052,Bread
2052,Butter
2053,Bread
2053,Tea
2053,Jam
2054,Butter
2055,Coffee
2055,Bread
2055,Butter
2056,Bread
2056,Tea
2056,Jam
2057,Coffee
2057,Butter
2058,Coffee
2058,Bread
2058,Butter
2059,Bread
2059,Tea
2059,Jam
2060,Tea
2060,Jam
2061,Coffee
2061,Butter
2062,Tea
2062,Jam
2063,Coffee
2063,Bread
2064,Tea
2064,Jam
2065,Bread
2066,Coffee
2066,Butter
2067,Bread
2067,Butter
2068,Coffee
2068,Bread
2069,Coffee
2069,Butter
2070,Butter
2070,Tea
2071,Bread
2071,Tea
2071,Jam
2072,Coffee
2072,Butter
2073,Coffee
2073,Butter
2074,Coffee
2074,Bread
2074,Butter
2075,Bread
2075,Tea
2075,Jam
2076,Coffee
2076,Bread
2077,Coffee
2077,Bread
2077,Butter
2078,Coffee
2078,Butter
2079,Bread
2079,Jam
2080,Coffee
2080,Bread
2080,Butter
2081,Coffee
2081,Butter
2082,Bread
2082,Tea
2083,Coffee
2083,Bread
2083,Butter
2084,Coffee
2084,Bread
2084,Butter
2085,Coffee
2085,Tea
2086,Coffee
2086,Butter
2087,Coffee
2087,Bread
2087,Butter
2088,Coffee
2088,Bread
2088,Butter
2089,Tea
2090,Bread
2090,Tea
2090,Jam
2091,Tea
2091,Jam
2092,Coffee
2092,Butter
2093,Bread
2093,Tea
2093,Jam
2094,Tea
2094,Jam
2095,Butter
2096,Tea
2096,Jam
2097,Tea
2097,Jam
2098,Coffee
2098,Bread
2098,Tea
2098,Jam
2099,Coffee
2099,Bread
2099,Butter
2100,Tea
2100,Jam
2101,Coffee
2101,Bread
2101,Butter
2102,Tea
2103,Coffee
2103,Butter
2104,Coffee
2104,Tea
2105,Tea
2105,Jam
2106,Coffee
2106,Butter
2107,Coffee
2107,Butter
2108,Coffee
2108,Butter
2109,Bread
2109,Tea
2109,Jam
2110,Coffee
2110,Bread
2110,Butter
2111,Coffee
2111,Butter
2112,Coffee
2112,Butter
2113,Coffee
2113,Butter
2114,Coffee
2115,Coffee
2115,Butter
2116,Coffee
2116,Bread
2116,Butter
2117,Coffee
2117,Butter
2117,Jam
2118,Coffee
2118,Bread
2118,Butter
2119,Tea
2119,Jam
2120,Bread
2120,Tea
2120,Jam
2121,Coffee
2121,Butter
2122,Coffee
2122,Bread
2122,Butter
2123,Tea
2123,Jam
2124,Butter
2124,Tea
2124,Jam
2125,Coffee
2125,Bread
2125,Butter
2125,Jam
2126,Tea
2127,Butter
2127,Jam
2128,Tea
2128,Jam
2129,Tea
2129,Jam
2130,Coffee
2130,Butter
2131,Coffee
2131,Butter
2132,Coffee
2132,Butter
2133,Coffee
2133,Butter
2133,Jam
2134,Jam
2135,Bread
2136,Coffee
2136,Butter
2136,Tea
2137,Tea
2137,Jam
2138,Coffee
2138,Butter
2139,Coffee
2139,Tea
2139,Jam
2140,Coffee
2140,Bread
2140,Butter
2141,Bread
2141,Tea
2141,Jam
2142,Coffee
2142,Butter
2142,Jam
2143,Bread
2143,Tea
2143,Jam
2144,Bread
2144,Butter
2145,Coffee
2145,Bread
2145,Butter
2146,Coffee
2146,Bread
2147,Tea
2147,Jam
2148,Bread
2148,Tea
2149,Coffee
2149,Bread
2149,Butter
2150,Tea
2150,Jam
2151,Bread
2151,Butter
2152,Tea
2152,Jam
2153,Tea
2153,Jam
2154,Tea
2154,Jam
2155,Tea
2155,Jam
2156,Bread
2156,Tea
2156,Jam
2157,Coffee
2157,Bread
2157,Butter
2158,Butter
2159,Butter
2159,Tea
2160,Coffee
2160,Butter
2161,Coffee
2161,Bread
2161,Butter
2162,Coffee
2162,Bread
2162,Butter
2163,Coffee
2163,Bread
2163,Butter
2164,Coffee
2164,Bread
2164,Butter
2165,Coffee
2165,Tea
2166,Coffee
2166,Bread
2166,Butter
2167,Coffee
2167,Bread
2167,Butter
2168,Coffee
2168,Butter
2169,Coffee
2169,Butter
2170,Coffee
2170,Butter
2171,Tea
2171,Jam
2172,Bread
2172,Tea
2172,Jam
2173,Coffee
2173,Butter
2174,Coffee
2174,Bread
2174,Butter
2175,Coffee
2175,Bread
2176,Jam
2177,Coffee
2178,Coffee
2178,Butter
2179,Coffee
2179,Butter
2179,Jam
2180,Coffee
2180,Butter
2181,Coffee
2181,Bread
2181,Butter
2182,Coffee
2182,Bread
2182,Butter
2183,Tea
2183,Jam
2184,Bread
2184,Butter
2184,Tea
2184,Jam
2185,Coffee
2185,Bread
2185,Butter
2186,Tea
2186,Jam
2187,Coffee
2187,Bread
2187,Tea
2187,Jam
2188,Tea
2188,Jam
2189,Jam
2190,Bread
2190,Tea
2190,Jam
2191,Bread
2191,Tea
2191,Jam
2192,Coffee
2192,Butter
2193,Bread
2193,Tea
2193,Jam
2194,Coffee
2194,Butter
2195,Tea
2195,Jam
2196,Coffee
2196,Bread
2196,Butter
2197,Coffee
2197,Butter
2198,Tea
2198,Jam
2199,Bread
2199,Tea
2199,Jam
2200,Coffee
2200,Bread
2201,Tea
2201,Jam
2202,Coffee
2202,Butter
2203,Tea
2203,Jam
2204,Bread
2204,Tea
2204,Jam
2205,Coffee
2206,Bread
2206,Butter
2206,Tea
2206,Jam
2207,Coffee
2207,Bread
2208,Coffee
2208,Bread
2209,Coffee
2209,Butter
2209,Tea
2210,Bread
2210,Jam
2211,Coffee
2211,Butter
2212,Tea
2212,Jam
2213,Coffee
2213,Bread
2213,Butter
2214,Coffee
2214,Bread
2215,Coffee
2215,Butter
2216,Bread
2216,Tea
2216,Jam
2217,Bread
2217,Butter
2218,Coffee
2218,Bread
2218,Butter
2219,Coffee
2219,Butter
2220,Bread
2220,Tea
2220,Jam
2221,Bread
2221,Tea
2221,Jam
2222,Bread
2222,Jam
2223,Coffee
2223,Butter
2224,Butter
2224,Tea
2224,Jam
2225,Coffee
2225,Bread
2225,Butter
2225,Tea
2226,Coffee
2226,Bread
2226,Butter
2227,Butter
2228,Jam
2229,Coffee
2229,Bread
2229,Butter
2230,Coffee
2230,Bread
2230,Butter
2231,Bread
2231,Butter
2231,Tea
2231,Jam
2232,Coffee
2232,Butter
2233,Coffee
2233,Bread
2233,Butter
2234,Coffee
2234,Bread
2234,Butter
2235,Coffee
2235,Butter
2236,Bread
2236,Tea
2236,Jam
2237,Bread
2237,Tea
2237,Jam
2238,Coffee
2238,Butter
2239,Coffee
2239,Bread
2239,Butter
2240,Tea
2240,Jam
2241,Coffee
2241,Butter
2242,Tea
2242,Jam
2243,Coffee
2243,Bread
2243,Butter
2244,Coffee
2244,Bread
2244,Tea
2244,Jam
2245,Coffee
2245,Butter
2246,Coffee
2246,Butter
2247,Coffee
2247,Bread
2247,Butter
2247,Jam
2248,Coffee
2248,Bread
2248,Butter
2249,Coffee
2249,Tea
2249,Jam
2250,Bread
2250,Tea
2251,Coffee
2251,Bread
2251,Butter
2252,Coffee
2252,Bread
2253,Coffee
2253,Butter
2253,Tea
2254,Coffee
2254,Butter
2255,Coffee
2255,Bread
2256,Jam
2257,Tea
2257,Jam
2258,Tea
2258,Jam
2259,Tea
2259,Jam
2260,Coffee
2260,Bread
2260,Butter
2261,Coffee
2261,Bread
2261,Jam
2262,Coffee
2262,Butter
2262,Jam
2263,Coffee
2263,Bread
2263,Tea
2264,Coffee
2264,Bread
2264,Butter
2265,Bread
2265,Tea
2265,Jam
2266,Coffee
2267,Coffee
2267,Bread
2267,Butter
2268,Tea
2268,Jam
2269,Coffee
2269,Bread
2269,Butter
2270,Butter
2270,Jam
2271,Coffee
2271,Bread
2271,Butter
2271,Tea
2272,Coffee
2272,Bread
2272,Butter
2272,Jam
2273,Coffee
2274,Coffee
2274,Bread
2274,Tea
2275,Bread
2275,Tea
2276,Coffee
2276,Bread
2276,Tea
2276,Jam
2277,Coffee
2277,Butter
2278,Tea
2278,Jam
2279,Coffee
2279,Bread
2279,Butter
2279,Jam
2280,Bread
2280,Butter
2281,Bread
2281,Tea
2281,Jam
2282,Bread
2283,Coffee
2283,Bread
2283,Butter
2284,Coffee
2284,Bread
2285,Bread
2285,Tea
2285,Jam
2286,Bread
2286,Tea
2286,Jam
2287,Coffee
2287,Bread
2287,Butter
2288,Coffee
2288,Butter
2288,Tea
2288,Jam
2289,Bread
2290,Butter
2291,Butter
2292,Bread
2292,Butter
2292,Tea
2292,Jam
2293,Bread
2293,Tea
2293,Jam
2294,Coffee
2294,Butter
2295,Coffee
2295,Bread
2295,Butter
2296,Bread
2296,Tea
2296,Jam
2297,Bread
2297,Tea
2297,Jam
2298,Bread
2298,Tea
2298,Jam
2299,Tea
2299,Jam
2300,Coffee
2300,Bread
2300,Butter
2301,Bread
2301,Tea
2301,Jam
2302,Bread
2302,Tea
2302,Jam
2303,Coffee
2303,Butter
2303,Tea
2304,Coffee
2304,Bread
2304,Butter
2305,Bread
2305,Tea
2305,Jam
2306,Coffee
2306,Butter
2307,Coffee
2307,Butter
2308,Bread
2308,Tea
2308,Jam
2309,Bread
2309,Tea
2310,Coffee
2310,Bread
2310,Butter
2311,Coffee
2311,Bread
2311,Butter
2312,Coffee
2313,Coffee
2313,Butter
2314,Coffee
2314,Bread
2314,Butter
2315,Coffee
2315,Bread
2315,Butter
2316,Bread
2316,Tea
2316,Jam
2317,Coffee
2317,Butter
2318,Coffee
2318,Bread
2318,Butter
2319,Coffee
2319,Bread
2319,Butter
2319,Tea
2320,Coffee
2320,Butter
2321,Coffee
2321,Bread
2321,Tea
2322,Tea
2322,Jam
2323,Tea
2324,Coffee
2324,Butter
2324,Tea
2324,Jam
2325,Coffee
2325,Bread
2325,Jam
2326,Coffee
2326,Butter
2327,Bread
2327,Tea
2327,Jam
2328,Butter
2329,Butter
2330,Tea
2330,Jam
2331,Bread
2331,Tea
2331,Jam
2332,Coffee
2332,Bread
2332,Butter
2333,Bread
2333,Tea
2333,Jam
2334,Coffee
2334,Bread
2334,Butter
2335,Coffee
2335,Butter
2336,Coffee
2336,Bread
2336,Butter
2337,Coffee
2337,Butter
2338,Tea
2338,Jam
2339,Tea
2339,Jam
2340,Coffee
2340,Butter
2341,Tea
2342,Bread
2343,Coffee
2343,Bread
2344,Coffee
2344,Bread
2344,Butter
2345,Tea
2345,Jam
2346,Coffee
2346,Bread
2346,Butter
2347,Coffee
2347,Tea
2347,Jam
2348,Coffee
2348,Bread
2348,Butter
2349,Coffee
2349,Bread
2349,Butter
2350,Coffee
2350,Bread
2350,Butter
2350,Jam
2351,Coffee
2352,Tea
2352,Jam
2353,Coffee
2354,Coffee
2354,Bread
2354,Butter
2354,Jam
2355,Coffee
2355,Bread
2355,Butter
2356,Tea
2357,Tea
2357,Jam
2358,Coffee
2358,Tea
2359,Coffee
2359,Butter
2360,Bread
2360,Tea
2360,Jam
2361,Bread
2361,Tea
2361,Jam
2362,Butter
2362,Tea
2362,Jam
2363,Tea
2363,Jam
2364,Tea
2364,Jam
2365,Tea
2366,Coffee
2366,Bread
2366,Butter
2367,Bread
2367,Tea
2367,Jam
2368,Butter
2368,Tea
2368,Jam
2369,Bread
2369,Tea
2370,Bread
2370,Tea
2370,Jam
2371,Coffee
2371,Butter
2372,Tea
2372,Jam
2373,Tea
2373,Jam
2374,Coffee
2374,Butter
2375,Coffee
2375,Butter
2376,Coffee
2376,Butter
2377,Coffee
2377,Bread
2378,Jam
2379,Butter
2379,Jam
2380,Bread
2380,Tea
2380,Jam
2381,Coffee
2381,Bread
2381,Butter
2382,Coffee
2383,Coffee
2383,Bread
2383,Butter
2384,Tea
2384,Jam
2385,Bread
2385,Tea
2385,Jam
2386,Tea
2386,Jam
2387,Tea
2387,Jam
2388,Butter
2388,Tea
2389,Bread
2389,Butter
2390,Coffee
2390,Bread
2390,Butter
2391,Coffee
2391,Butter
2392,Bread
2392,Tea
2392,Jam
2393,Coffee
2393,Bread
2393,Butter
2394,Coffee
2394,Butter
2394,Tea
2395,Bread
2395,Jam
2396,Coffee
2396,Butter
2397,Coffee
2398,Bread
2398,Jam
2399,Bread
2399,Tea
2399,Jam
2400,Bread
2400,Tea
2400,Jam
2401,Bread
2401,Jam
2402,Bread
2402,Tea
2402,Jam
2403,Tea
2404,Bread
2404,Jam
2405,Coffee
2405,Butter
2406,Tea
2406,Jam
2407,Tea
2407,Jam
2408,Bread
2408,Tea
2408,Jam
2409,Bread
2409,Tea
2409,Jam
2410,Coffee
2410,Bread
2411,Coffee
2411,Butter
2412,Coffee
2412,Butter
2413,Butter
2414,Coffee
2414,Butter
2415,Coffee
2415,Butter
2415,Jam
2416,Coffee
2417,Coffee
2417,Butter
2418,Bread
2418,Jam
2419,Coffee
2419,Bread
2419,Tea
2419,Jam
2420,Coffee
2420,Bread
2420,Butter
2420,Tea
2421,Butter
2422,Coffee
2422,Bread
2422,Butter
2423,Coffee
2423,Butter
2424,Tea
2425,Coffee
2425,Butter
2426,Tea
2426,Jam
2427,Bread
2427,Tea
2427,Jam
2428,Bread
2428,Tea
2428,Jam
2429,Coffee
2429,Butter
2430,Bread
2431,Coffee
2431,Butter
2432,Tea
2432,Jam
2433,Coffee
2433,Tea
2433,Jam
2434,Coffee
2434,Bread
2434,Tea
2434,Jam
2435,Coffee
2435,Bread
2435,Butter
2436,Bread
2436,Tea
2436,Jam
2437,Coffee
2437,Butter
2437,Tea
2438,Tea
2439,Coffee
2439,Bread
2439,Butter
2440,Coffee
2441,Tea
2441,Jam
2442,Coffee
2442,Butter
2443,Bread
2443,Tea
2443,Jam
2444,Coffee
2444,Butter
2445,Tea
2445,Jam
2446,Coffee
2446,Butter
2447,Coffee
2447,Bread
2447,Butter
2447,Jam
2448,Coffee
2448,Bread
2448,Butter
2449,Coffee
2449,Butter
2450,Coffee
2450,Bread
2450,Butter
2451,Coffee
2451,Butter
2452,Coffee
2452,Bread
2452,Butter
2453,Coffee
2453,Butter
2454,Tea
2454,Jam
2455,Bread
2455,Tea
2455,Jam
2456,Tea
2456,Jam
2457,Coffee
2457,Bread
2457,Jam
2458,Coffee
2458,Bread
2458,Butter
2459,Coffee
2459,Butter
2460,Bread
2460,Tea
2460,Jam
2461,Tea
2461,Jam
2462,Coffee
2462,Tea
2463,Tea
2463,Jam
2464,Tea
2464,Jam
2465,Tea
2465,Jam
2466,Coffee
2466,Bread
2466,Butter
2467,Bread
2467,Butter
2467,Tea
2467,Jam
2468,Tea
2469,Coffee
2469,Bread
2469,Butter
2469,Jam
2470,Coffee
2470,Bread
2470,Butter
2471,Coffee
2471,Bread
2471,Butter
2472,Jam
2473,Butter
2474,Tea
2474,Jam
2475,Bread
2475,Tea
2475,Jam
2476,Bread
2476,Tea
2476,Jam
2477,Tea
2478,Bread
2479,Coffee
2479,Bread
2479,Butter
2479,Jam
2480,Coffee
2480,Bread
2480,Butter
2481,Butter
2482,Bread
2482,Tea
2482,Jam
2483,Coffee
2483,Butter
2484,Tea
2485,Coffee
2485,Butter
2486,Coffee
2486,Bread
2486,Butter
2487,Coffee
2487,Butter
2488,Coffee
2488,Bread
2488,Butter
2489,Jam
2490,Bread
2490,Tea
2490,Jam
2491,Bread
2491,Tea
2492,Tea
2492,Jam
2493,Bread
2493,Tea
2493,Jam
2494,Butter
2494,Tea
2494,Jam
2495,Coffee
2495,Bread
2495,Butter
2496,Coffee
2496,Butter
2497,Coffee
2497,Butter
2498,Coffee
2498,Bread
2498,Butter
2499,Bread
2499,Tea
2499,Jam
2500,Bread
2500,Tea
2500,Jam
2501,Tea
2501,Jam
2502,Bread
2502,Butter
2503,Bread
2503,Tea
2504,Coffee
2504,Bread
2504,Butter
2505,Coffee
2505,Bread
2505,Butter
2506,Tea
2506,Jam
2507,Coffee
2508,Coffee
2508,Butter
2509,Tea
2509,Jam
2510,Tea
2510,Jam
2511,Coffee
2511,Butter
2511,Jam
2512,Coffee
2512,Tea
2512,Jam
2513,Coffee
2514,Coffee
2514,Bread
2515,Coffee
2516,Coffee
2516,Jam
2517,Coffee
2517,Bread
2517,Tea
2517,Jam
2518,Coffee
2518,Bread
2518,Butter
2519,Tea
2519,Jam
2520,Bread
2520,Tea
2520,Jam
2521,Coffee
2521,Bread
2521,Butter
2521,Jam
2522,Tea
2522,Jam
2523,Coffee
2523,Butter
2524,Coffee
2524,Bread
2524,Butter
2525,Jam
2526,Coffee
2526,Bread
2526,Butter
2527,Coffee
2527,Butter
2528,Coffee
2528,Butter
2529,Coffee
2529,Butter
2530,Tea
2530,Jam
2531,Coffee
2531,Bread
2531,Butter
2532,Bread
2532,Tea
2532,Jam
2533,Coffee
2533,Butter
2533,Jam
2534,Tea
2534,Jam
2535,Coffee
2535,Butter
2536,Tea
2536,Jam
2537,Coffee
2537,Bread
2537,Butter
2537,Tea
2538,Tea
2539,Bread
2539,Tea
2539,Jam
2540,Coffee
2540,Butter
2541,Jam
2542,Tea
2542,Jam
2543,Tea
2544,Coffee
2544,Bread
2544,Butter
2545,Bread
2545,Butter
2546,Coffee
2547,Bread
2548,Bread
2548,Butter
2548,Jam
2549,Coffee
2549,Bread
2550,Coffee
2550,Bread
2550,Butter
2551,Tea
2551,Jam
2552,Jam
2553,Bread
2553,Butter
2554,Bread
2554,Tea
2555,Coffee
2555,Bread
2555,Butter
2556,Bread
2556,Tea
2556,Jam
2557,Coffee
2557,Bread
2557,Butter
2558,Coffee
2558,Bread
2558,Butter
2559,Tea
2559,Jam
2560,Coffee
2560,Bread
2560,Tea
2560,Jam
2561,Bread
2562,Coffee
2562,Bread
2563,Coffee
2563,Bread
2563,Butter
2564,Coffee
2564,Bread
2564,Jam
2565,Tea
2565,Jam
2566,Tea
2566,Jam
2567,Coffee
2568,Butter
2569,Coffee
2569,Butter
2570,Tea
2570,Jam
2571,Coffee
2571,Bread
2571,Butter
2572,Coffee
2572,Bread
2572,Butter
2573,Jam
2574,Coffee
2574,Bread
2574,Butter
2575,Coffee
2575,Bread
2575,Butter
2576,Coffee
2576,Bread
2576,Butter
2577,Coffee
2577,Butter
2578,Tea
2578,Jam
2579,Coffee
2579,Bread
2579,Butter
2580,Tea
2580,Jam
2581,Coffee
2581,Butter
2582,Coffee
2582,Butter
2583,Bread
2583,Tea
2584,Coffee
2584,Butter
2584,Jam
2585,Coffee
2585,Bread
2585,Butter
2585,Jam
2586,Coffee
2586,Bread
2587,Coffee
2587,Bread
2587,Butter
2588,Coffee
2588,Bread
2588,Butter
2589,Coffee
2590,Bread
2590,Butter
2590,Jam
2591,Tea
2591,Jam
2592,Coffee
2592,Bread
2592,Butter
2592,Tea
2593,Coffee
2593,Butter
2594,Coffee
2594,Butter
2595,Coffee
2595,Bread
2595,Butter
2596,Tea
2596,Jam
2597,Coffee
2597,Bread
2597,Butter
2597,Jam
2598,Bread
2598,Tea
2598,Jam
2599,Tea
2600,Tea
2600,Jam
2601,Bread
2601,Tea
2601,Jam
2602,Coffee
2602,Bread
2602,Butter
2603,Bread
2603,Butter
2603,Jam
2604,Coffee
2604,Butter
2604,Jam
2605,Coffee
2605,Bread
2605,Butter
2606,Coffee
2606,Bread
2606,Butter
2607,Tea
2608,Coffee
2608,Butter
2608,Tea
2609,Coffee
2609,Bread
2609,Butter
2610,Coffee
2610,Butter
2611,Coffee
2611,Bread
2611,Butter
2611,Jam
2612,Butter
2612,Tea
2612,Jam
2613,Bread
2614,Bread
2614,Tea
2615,Bread
2615,Jam
2616,Coffee
2616,Jam
2617,Coffee
2617,Butter
2618,Bread
2618,Tea
2618,Jam
2619,Tea
2619,Jam
2620,Coffee
2620,Bread
2620,Butter
2621,Bread
2621,Tea
2621,Jam
2622,Coffee
2622,Bread
2622,Butter
2623,Coffee
2623,Bread
2623,Butter
2624,Bread
2624,Jam
2625,Coffee
2625,Bread
2626,Coffee
2626,Butter
2627,Coffee
2627,Butter
2628,Bread
2628,Tea
2628,Jam
2629,Coffee
2629,Butter
2630,Tea
2631,Tea
2632,Coffee
2632,Bread
2632,Butter
2633,Tea
2633,Jam
2634,Tea
2634,Jam
2635,Bread
2636,Tea
2636,Jam
2637,Bread
2637,Butter
2638,Coffee
2638,Tea
2638,Jam
2639,Tea
2639,Jam
2640,Coffee
2640,Bread
2640,Butter
2641,Coffee
2641,Bread
2641,Tea
2641,Jam
2642,Coffee
2642,Butter
2643,Coffee
2643,Bread
2643,Butter
2644,Coffee
2644,Jam
2645,Coffee
2645,Butter
2646,Coffee
2646,Bread
2646,Butter
2647,Bread
2647,Tea
2648,Bread
2648,Tea
2648,Jam
2649,Coffee
2649,Butter
2650,Tea
2650,Jam
2651,Coffee
2651,Bread
2651,Butter
2652,Tea
2653,Bread
2653,Tea
2653,Jam
2654,Bread
2654,Tea
2654,Jam
2655,Tea
2655,Jam
2656,Coffee
2656,Butter
2657,Coffee
2657,Bread
2657,Butter
2658,Coffee
2658,Butter
2659,Coffee
2659,Butter
2660,Coffee
2660,Butter
2661,Bread
2661,Tea
2661,Jam
2662,Coffee
2662,Jam
2663,Coffee
2664,Coffee
2664,Butter
2665,Coffee
2665,Bread
2665,Butter
2666,Coffee
2666,Bread
2666,Butter
2667,Coffee
2667,Bread
2667,Butter
2668,Coffee
2668,Butter
