TxID,Coffee,Bread,Butter,Tea,Jam
2318,True,True,True,False,False
2319,True,True,True,True,False
2320,True,False,True,False,False
2321,True,True,False,True,False
2322,False,False,False,True,True
2323,False,False,False,True,False
2324,True,False,True,True,True
2325,True,True,False,False,True
2326,True,False,True,False,False
2327,False,True,False,True,True
2328,False,False,True,False,False
2329,False,False,True,False,False
2330,False,False,False,True,True
2331,False,True,False,True,True
2332,True,True,True,False,False
2333,False,True,False,True,True
2334,True,True,True,False,False
2335,True,False,True,False,False
2336,True,True,True,False,False
2337,True,False,True,False,False
2338,False,False,False,True,True
2339,False,False,False,True,True
2340,True,False,True,False,False
2341,False,False,False,True,False
2342,False,True,False,False,False
2343,True,True,False,False,False
2344,True,True,True,False,False
2345,False,False,False,True,True
2346,True,True,True,False,False
2347,True,False,False,True,True
2348,True,True,True,False,False
2349,True,True,True,False,False
2350,True,True,True,False,True
2351,True,False,False,False,False
2352,False,False,False,True,True
2353,True,False,False,False,False
2354,True,True,True,False,True
2355,True,True,True,False,False
2356,False,False,False,True,False
2357,False,False,False,True,True
2358,True,False,False,True,False
2359,True,False,True,False,False
2360,False,True,False,True,True
2361,False,True,False,True,True
2362,False,False,True,True,True
2363,False,False,False,True,True
2364,False,False,False,True,True
2365,False,False,False,True,False
2366,True,True,True,False,False
2367,False,True,False,True,True
2368,False,False,True,True,True
2369,False,True,False,True,False
2370,False,True,False,True,True
2371,True,False,True,False,False
2372,False,False,False,True,True
2373,False,False,False,True,True
2374,True,False,True,False,False
2375,True,False,True,False,False
2376,True,False,True,False,False
2377,True,True,False,False,False
2378,False,False,False,False,True
2379,False,False,True,False,True
2380,False,True,False,True,True
2381,True,True,True,False,False
2382,True,False,False,False,False
2383,True,True,True,False,False
2384,False,False,False,True,True
2385,False,True,False,True,True
2386,False,False,False,True,True
2387,False,False,False,True,True
2388,False,False,True,True,False
2389,False,True,True,False,False
2390,True,True,True,False,False
2391,True,False,True,False,False
2392,False,True,False,True,True
2393,True,True,True,False,False
2394,True,False,True,True,False
2395,False,True,False,False,True
2396,True,False,True,False,False
2397,True,False,False,False,False
2398,False,True,False,False,True
2399,False,True,False,True,True
2400,False,True,False,True,True
2401,False,True,False,False,True
2402,False,True,False,True,True
2403,False,False,False,True,False
2404,False,True,False,False,True
2405,True,False,True,False,False
2406,False,False,False,True,True
2407,False,False,False,True,True
2408,False,True,False,True,True
2409,False,True,False,True,True
2410,True,True,False,False,False
2411,True,False,True,False,False
2412,True,False,True,False,False
2413,False,False,True,False,False
2414,True,False,True,False,False
2415,True,False,True,False,True
2416,True,False,False,False,False
2417,True,False,True,False,False
2418,False,True,False,False,True
2419,True,True,False,True,True
2420,True,True,True,True,False
2421,False,False,True,False,False
2422,True,True,True,False,False
2423,True,False,True,False,False
2424,False,False,False,True,False
2425,True,False,True,False,False
2426,False,False,False,True,True
2427,False,True,False,True,True
2428,False,True,False,True,True
2429,True,False,True,False,False
2430,False,True,False,False,False
2431,True,False,True,False,False
2432,False,False,False,True,True
2433,True,False,False,True,True
2434,True,True,False,True,True
2435,True,True,True,False,False
2436,False,True,False,True,True
2437,True,False,True,True,False
2438,False,False,False,True,False
2439,True,True,True,False,False
2440,True,False,False,False,False
2441,False,False,False,True,True
2442,True,False,True,False,False
2443,False,True,False,True,True
2444,True,False,True,False,False
2445,False,False,False,True,True
2446,True,False,True,False,False
2447,True,True,True,False,True
2448,True,True,True,False,False
2449,True,False,True,False,False
2450,True,True,True,False,False
2451,True,False,True,False,False
2452,True,True,True,False,False
2453,True,False,True,False,False
2454,False,False,False,True,True
2455,False,True,False,True,True
2456,False,False,False,True,True
2457,True,True,False,False,True
2458,True,True,True,False,False
2459,True,False,True,False,False
2460,False,True,False,True,True
2461,False,False,False,True,True
2462,True,False,False,True,False
2463,False,False,False,True,True
2464,False,False,False,True,True
2465,False,False,False,True,True
2466,True,True,True,False,False
2467,False,True,True,True,True
2468,False,False,False,True,False
2469,True,True,True,False,True
2470,True,True,True,False,False
2471,True,True,True,False,False
2472,False,False,False,False,True
2473,False,False,True,False,False
2474,False,False,False,True,True
2475,False,True,False,True,True
2476,False,True,False,True,True
2477,False,False,False,True,False
2478,False,True,False,False,False
2479,True,True,True,False,True
2480,True,True,True,False,False
2481,False,False,True,False,False
2482,False,True,False,True,True
2483,True,False,True,False,False
2484,False,False,False,True,False
2485,True,False,True,False,False
2486,True,True,True,False,False
2487,True,False,True,False,False
2488,True,True,True,False,False
2489,False,False,False,False,True
2490,False,True,False,True,True
2491,False,True,False,True,False
2492,False,False,False,True,True
2493,False,True,False,True,True
2494,False,False,True,True,True
2495,True,True,True,False,False
2496,True,False,True,False,False
2497,True,False,True,False,False
2498,True,True,True,False,False
2499,False,True,False,True,True
2500,False,True,False,True,True
2501,False,False,False,True,True
2502,False,True,True,False,False
2503,False,True,False,True,False
2504,True,True,True,False,False
2505,True,True,True,False,False
2506,False,False,False,True,True
2507,True,False,False,False,False
2508,True,False,True,False,False
2509,False,False,False,True,True
2510,False,False,False,True,True
2511,True,False,True,False,True
2512,True,False,False,True,True
2513,True,False,False,False,False
2514,True,True,False,False,False
2515,True,False,False,False,False
2516,True,False,False,False,True
2517,True,True,False,True,True
2518,True,True,True,False,False
2519,False,False,False,True,True
2520,False,True,False,True,True
2521,True,True,True,False,True
2522,False,False,False,True,True
2523,True,False,True,False,False
2524,True,True,True,False,False
2525,False,False,False,False,True
2526,True,True,True,False,False
2527,True,False,True,False,False
2528,True,False,True,False,False
2529,True,False,True,False,False
2530,False,False,False,True,True
2531,True,True,True,False,False
2532,False,True,False,True,True
2533,True,False,True,False,True
2534,False,False,False,True,True
2535,True,False,True,False,False
2536,False,False,False,True,True
2537,True,True,True,True,False
2538,False,False,False,True,False
2539,False,True,False,True,True
2540,True,False,True,False,False
2541,False,False,False,False,True
2542,False,False,False,True,True
2543,False,False,False,True,False
2544,True,True,True,False,False
2545,False,True,True,False,False
2546,True,False,False,False,False
2547,False,True,False,False,False
2548,False,True,True,False,True
2549,True,True,False,False,False
2550,True,True,True,False,False
2551,False,False,False,True,True
2552,False,False,False,False,True
2553,False,True,True,False,False
2554,False,True,False,True,False
2555,True,True,True,False,False
2556,False,True,False,True,True
2557,True,True,True,False,False
2558,True,True,True,False,False
2559,False,False,False,True,True
2560,True,True,False,True,True
2561,False,True,False,False,False
2562,True,True,False,False,False
2563,True,True,True,False,False
2564,True,True,False,False,True
2565,False,False,False,True,True
2566,False,False,False,True,True
2567,True,False,False,False,False
2568,False,False,True,False,False
2569,True,False,True,False,False
2570,False,False,False,True,True
2571,True,True,True,False,False
2572,True,True,True,False,False
2573,False,False,False,False,True
2574,True,True,True,False,False
2575,True,True,True,False,False
2576,True,True,True,False,False
2577,True,False,True,False,False
2578,False,False,False,True,True
2579,True,True,True,False,False
2580,False,False,False,True,True
2581,True,False,True,False,False
2582,True,False,True,False,False
2583,False,True,False,True,False
2584,True,False,True,False,True
2585,True,True,True,False,True
2586,True,True,False,False,False
2587,True,True,True,False,False
2588,True,True,True,False,False
2589,True,False,False,False,False
2590,False,True,True,False,True
2591,False,False,False,True,True
2592,True,True,True,True,False
2593,True,False,True,False,False
2594,True,False,True,False,False
2595,True,True,True,False,False
2596,False,False,False,True,True
2597,True,True,True,False,True
2598,False,True,False,True,True
2599,False,False,False,True,False
2600,False,False,False,True,True
2601,False,True,False,True,True
2602,True,True,True,False,False
2603,False,True,True,False,True
2604,True,False,True,False,True
2605,True,True,True,False,False
2606,True,True,True,False,False
2607,False,False,False,True,False
2608,True,False,True,True,False
2609,True,True,True,False,False
2610,True,False,True,False,False
2611,True,True,True,False,True
2612,False,False,True,True,True
2613,False,True,False,False,False
2614,False,True,False,True,False
2615,False,True,False,False,True
2616,True,False,False,False,True
2617,True,False,True,False,False
2618,False,True,False,True,True
2619,False,False,False,True,True
2620,True,True,True,False,False
2621,False,True,False,True,True
2622,True,True,True,False,False
2623,True,True,True,False,False
2624,False,True,False,False,True
2625,True,True,False,False,False
2626,True,False,True,False,False
2627,True,False,True,False,False
2628,False,True,False,True,True
2629,True,False,True,False,False
2630,False,False,False,True,False
2631,False,False,False,True,False
2632,True,True,True,False,False
2633,False,False,False,True,True
2634,False,False,False,True,True
2635,False,True,False,False,False
2636,False,False,False,True,True
2637,False,True,True,False,False
2638,True,False,False,True,True
2639,False,False,False,True,True
2640,True,True,True,False,False
2641,True,True,False,True,True
2642,True,False,True,False,False
2643,True,True,True,False,False
2644,True,False,False,False,True
2645,True,False,True,False,False
2646,True,True,True,False,False
2647,False,True,False,True,False
2648,False,True,False,True,True
2649,True,False,True,False,False
2650,False,False,False,True,True
2651,True,True,True,False,False
2652,False,False,False,True,False
2653,False,True,False,True,True
2654,False,True,False,True,True
2655,False,False,False,True,True
2656,True,False,True,False,False
2657,True,True,True,False,False
2658,True,False,True,False,False
2659,True,False,True,False,False
2660,True,False,True,False,False
2661,False,True,False,True,True
2662,True,False,False,False,True
2663,True,False,False,False,False
2664,True,False,True,False,False
2665,True,True,True,False,False
2666,True,True,True,False,False
2667,True,True,True,False,False
2668,True,False,True,False,False
2669,True,True,True,True,False
2670,False,False,True,True,True
2671,False,True,False,True,True
2672,True,True,True,False,True
2673,True,False,False,False,False
2674,True,True,False,True,False
2675,True,False,True,False,False
2676,False,False,True,True,True
2677,False,True,False,True,True
2678,False,True,False,True,True
2679,False,True,False,True,False
2680,False,False,False,False,True
2681,True,True,True,False,False
2682,False,True,False,False,True
2683,True,False,False,False,False
2684,False,False,False,False,True
2685,False,True,False,True,False
2686,False,True,False,True,False
2687,False,True,True,False,False
2688,False,False,False,True,False
2689,True,False,True,False,False
2690,True,True,False,True,False
2691,False,True,False,True,True
2692,True,False,False,False,True
2693,False,True,False,False,True
2694,True,False,True,False,False
2695,True,True,True,False,False
2696,False,False,False,True,True
2697,False,True,False,True,True
2698,False,False,True,False,False
2699,True,True,True,True,False
2700,True,True,True,False,False
2701,True,False,True,False,False
2702,False,False,False,True,True
2703,False,True,False,True,True
2704,False,False,False,True,False
2705,False,True,True,False,False
2706,True,False,True,False,False
2707,False,True,True,False,False
2708,True,False,False,False,False
2709,True,True,False,False,False
2710,False,True,False,True,True
2711,False,True,False,True,False
2712,True,False,True,False,False
2713,True,True,True,False,False
2714,False,False,False,True,True
2715,False,True,False,False,True
2716,False,False,False,True,False
2717,False,False,False,False,True
2718,False,True,False,True,True
2719,True,True,True,False,False
2720,False,True,False,True,True
2721,True,False,True,False,False
2722,True,False,True,False,False
2723,True,False,True,False,False
2724,False,False,True,False,False
2725,False,True,False,True,False
2726,False,False,False,True,False
2727,False,False,True,False,False
2728,True,False,True,False,False
2729,True,True,True,False,False
2730,True,False,True,False,False
2731,False,True,False,True,True
2732,True,True,True,False,False
2733,True,True,True,False,False
2734,False,True,True,False,True
2735,True,False,True,False,False
2736,False,True,False,False,True
2737,False,True,False,False,True
2738,True,True,False,True,True
2739,True,True,True,False,False
2740,False,False,False,True,True
2741,True,True,True,False,False
2742,True,False,True,False,False
2743,True,False,True,False,False
2744,False,True,False,True,True
2745,True,False,True,False,False
2746,True,True,True,False,False
2747,False,True,False,False,False
2748,True,True,True,False,True
2749,True,True,True,False,False
2750,True,False,True,False,False
2751,True,False,True,False,False
2752,True,True,True,False,False
2753,False,False,False,True,True
2754,False,True,False,True,True
2755,True,True,True,False,False
2756,False,True,True,False,False
2757,True,False,True,False,False
2758,False,False,True,False,False
2759,False,True,False,True,False
2760,False,True,False,True,True
2761,False,False,True,True,False
2762,False,False,False,True,True
2763,True,True,False,False,True
2764,True,True,True,False,False
2765,False,False,False,True,True
2766,False,True,True,False,False
2767,True,True,True,False,False
2768,False,True,False,True,True
2769,True,False,True,False,False
2770,True,False,True,False,False
2771,False,True,False,True,True
2772,False,False,False,True,True
2773,False,True,False,True,True
2774,True,False,False,False,False
2775,False,True,False,False,True
2776,False,False,False,True,True
2777,True,False,True,False,False
2778,True,True,False,False,False
2779,True,True,True,False,False
2780,False,True,False,True,True
2781,True,True,True,False,False
2782,True,True,False,True,True
2783,True,False,False,False,False
2784,True,True,False,False,False
2785,False,False,False,True,False
2786,False,True,False,True,True
2787,True,False,True,False,False
2788,True,True,False,False,False
2789,True,True,True,False,False
2790,True,True,True,False,False
2791,False,False,False,True,True
2792,False,True,False,True,True
2793,False,False,False,True,True
2794,True,True,True,False,False
2795,True,False,True,False,False
2796,True,True,True,False,False
2797,True,True,False,True,True
2798,False,True,False,False,True
2799,True,False,True,False,False
2800,False,False,False,True,True
2801,True,False,False,True,True
2802,True,False,False,False,False
2803,False,True,True,False,False
2804,True,False,True,False,False
2805,True,False,True,False,False
2806,True,True,True,False,False
2807,True,False,True,False,False
2808,False,False,False,True,True
2809,True,True,True,True,False
2810,True,True,True,False,False
2811,True,True,True,False,False
2812,False,False,False,True,False
2813,True,False,True,False,False
2814,True,False,True,False,False
2815,True,False,True,False,False
2816,False,False,False,True,True
2817,False,False,False,True,True
2818,True,True,True,False,False
2819,True,False,False,True,False
2820,False,False,False,True,True
2821,False,True,False,True,True
2822,True,True,True,False,False
2823,True,True,True,False,False
2824,False,False,False,True,True
2825,True,False,True,False,False
2826,False,True,False,False,False
2827,True,False,False,False,False
2828,False,False,False,True,True
2829,True,False,True,False,False
2830,True,False,True,False,False
2831,False,False,False,True,True
2832,False,True,False,False,True
2833,False,False,True,False,False
2834,False,False,False,True,False
2835,True,True,True,False,True
2836,False,False,False,True,True
2837,False,False,False,True,True
2838,False,True,False,True,False
2839,True,False,False,False,False
2840,False,False,False,False,True
2841,False,True,False,False,False
2842,True,False,True,False,False
2843,True,True,True,False,False
2844,False,True,False,True,True
2845,True,False,True,False,False
2846,True,False,True,False,False
2847,False,True,False,True,True
2848,False,True,True,False,False
2849,True,True,True,False,False
2850,False,False,False,True,True
2851,True,True,True,False,False
2852,False,False,False,True,True
2853,True,True,True,False,False
2854,False,False,False,True,True
2855,False,True,False,True,False
2856,False,True,False,True,True
2857,False,True,False,True,True
2858,True,False,True,False,False
2859,True,True,True,False,True
2860,True,False,True,False,False
2861,True,False,False,True,False
2862,False,False,False,True,True
2863,False,False,False,False,True
2864,True,False,True,False,False
2865,True,True,True,False,False
2866,True,False,False,False,False
2867,True,True,False,False,False
2868,True,True,True,False,False
2869,True,True,True,False,False
2870,False,True,True,False,True
2871,True,True,True,False,False
2872,False,False,False,True,True
2873,True,False,True,False,True
2874,False,False,False,True,True
2875,True,True,True,False,False
2876,False,False,False,True,True
2877,True,False,True,False,False
2878,False,True,False,True,False
2879,True,True,True,False,False
2880,False,True,False,True,False
2881,True,False,True,False,False
2882,True,True,True,True,True
2883,True,True,True,False,False
2884,True,False,True,False,False
2885,True,False,True,False,False
2886,False,True,False,True,True
2887,False,True,False,False,False
2888,True,False,False,False,False
2889,True,False,False,False,False
2890,True,True,True,False,True
2891,False,True,True,False,False
2892,True,True,True,False,False
2893,True,False,True,True,False
2894,False,False,False,True,True
2895,False,False,False,True,True
2896,True,False,True,False,False
2897,False,True,False,True,True
2898,True,False,True,False,False
2899,True,True,True,False,False
2900,True,False,True,False,True
2901,False,True,False,True,True
2902,False,True,False,True,False
2903,False,True,False,True,True
2904,False,True,False,True,True
2905,True,True,True,False,False
2906,False,True,False,True,True
2907,True,False,True,False,False
2908,False,False,True,False,False
2909,True,True,True,False,False
2910,True,True,True,False,False
2911,False,False,False,True,True
2912,False,True,False,True,True
2913,True,False,True,True,False
2914,False,True,False,True,True
2915,True,False,True,False,True
2916,True,False,True,False,False
2917,False,True,False,True,True
2918,True,True,False,False,False
2919,True,True,True,False,False
2920,False,True,False,False,False
2921,False,True,False,True,False
2922,False,True,False,True,True
2923,True,True,False,False,False
2924,True,True,True,False,False
2925,True,False,True,False,False
2926,False,True,False,True,True
2927,False,True,True,True,True
2928,False,False,False,True,True
2929,False,False,False,True,True
2930,True,False,True,True,True
2931,False,False,False,True,True
2932,False,True,True,False,False
2933,False,False,False,True,True
2934,False,True,False,True,True
2935,False,False,True,True,False
2936,True,False,True,False,False
2937,True,False,True,False,False
2938,True,True,True,False,True
2939,False,False,True,False,True
2940,True,True,True,False,False
2941,False,True,False,True,True
2942,False,False,False,True,True
2943,False,True,True,False,True
2944,True,False,True,False,False
2945,True,False,True,False,False
2946,True,False,True,False,False
2947,False,True,False,True,True
2948,False,True,False,True,True
2949,True,False,True,False,False
2950,False,False,False,True,True
2951,False,True,True,False,False
2952,True,True,True,False,False
2953,False,False,False,True,True
2954,False,False,True,True,True
2955,False,False,False,True,True
2956,True,True,True,False,False
2957,False,False,False,True,True
2958,False,True,False,True,True
2959,True,True,True,False,False
2960,False,True,False,True,False
2961,False,False,False,True,False
2962,True,True,True,False,False
2963,False,False,True,True,True
2964,False,True,True,False,False
2965,True,False,True,False,False
2966,True,False,True,False,False
2967,True,True,True,False,False
2968,True,False,True,False,False
2969,True,True,True,False,False
2970,True,False,True,True,True
2971,False,False,False,True,False
2972,False,True,True,False,False
2973,False,False,False,True,True
2974,False,True,False,True,True
2975,True,True,True,False,False
2976,True,True,True,False,False
2977,True,True,True,False,False
2978,False,True,False,True,True
2979,True,False,True,False,False
2980,True,True,True,False,False
2981,False,True,False,True,True
2982,False,True,True,True,True
2983,False,False,False,False,True
2984,True,False,True,False,False
2985,True,True,False,False,False
2986,True,False,True,False,False
2987,True,True,True,False,False
2988,True,True,True,False,False
2989,False,True,False,False,True
2990,True,True,True,False,True
2991,False,False,False,True,True
2992,True,True,True,False,False
2993,False,False,False,True,True
2994,True,True,True,False,False
2995,False,True,False,True,True
2996,True,True,True,False,False
2997,False,True,False,False,False
2998,True,True,False,False,False
2999,True,False,True,False,False
3000,False,False,True,False,False
3001,False,True,False,True,False
3002,True,True,True,False,False
3003,False,False,False,True,True
3004,False,True,False,True,True
3005,False,False,False,True,True
3006,False,True,False,True,True
3007,False,True,False,True,True
3008,True,False,True,False,False
3009,False,False,False,True,True
3010,True,True,False,False,False
3011,True,True,True,False,False
3012,False,False,False,True,False
3013,True,True,False,False,True
3014,False,True,False,False,True
3015,True,False,False,True,False
3016,False,True,False,True,True
3017,False,False,False,True,False
3018,False,True,False,True,False
3019,True,True,True,False,False
3020,False,True,False,True,True
3021,True,True,True,False,False
3022,True,False,True,False,False
3023,False,False,False,True,False
3024,True,False,True,False,False
3025,False,True,False,False,False
3026,False,False,False,False,True
3027,False,False,True,True,True
3028,False,True,False,True,True
3029,True,False,True,False,False
3030,True,False,True,False,False
3031,False,True,True,False,False
3032,False,True,False,False,True
3033,False,False,False,True,True
3034,False,False,True,False,False
3035,False,True,False,False,True
3036,False,False,False,True,False
3037,False,False,False,True,True
3038,False,False,False,False,True
3039,True,True,True,False,False
3040,True,False,False,True,True
3041,True,False,True,False,False
3042,True,True,True,False,False
3043,False,False,True,False,False
3044,True,True,False,False,False
3045,False,True,False,True,True
3046,True,False,True,False,False
3047,True,True,True,False,False
3048,False,False,False,True,True
3049,True,True,True,False,False
3050,False,False,False,True,True
3051,True,False,True,False,True
3052,True,False,True,False,False
3053,False,False,False,False,True
3054,False,False,False,True,False
3055,False,True,False,True,True
3056,False,False,False,True,True
3057,False,True,True,False,False
3058,True,True,True,False,False
3059,True,True,True,False,False
3060,True,True,True,False,False
3061,True,True,True,False,False
3062,True,False,True,True,True
3063,True,False,False,False,True
3064,True,True,True,False,False
3065,False,True,False,True,True
3066,True,True,True,False,False
3067,True,True,True,False,False
3068,False,False,False,True,True
3069,True,True,True,False,False
3070,False,False,False,True,True
3071,False,False,False,True,True
3072,True,False,True,False,False
3073,True,True,True,False,False
3074,False,True,True,False,False
3075,True,True,True,False,False
3076,True,True,True,False,False
3077,False,True,True,False,True
3078,False,True,False,True,True
3079,False,True,False,True,True
3080,False,True,False,True,False
3081,True,False,True,False,False
3082,True,True,True,False,False
3083,True,True,False,False,False
3084,True,False,True,False,False
3085,True,False,True,False,False
3086,True,True,True,False,False
3087,True,True,True,False,False
3088,False,True,False,True,True
3089,False,True,True,False,True
3090,False,True,False,False,False
3091,False,True,True,True,False
3092,False,False,False,True,True
3093,True,True,False,False,False
3094,False,False,False,True,True
3095,True,True,True,False,False
3096,True,False,True,False,True
3097,True,True,True,False,False
3098,True,False,False,False,True
3099,False,False,False,True,False
3100,True,False,True,False,False
3101,True,False,True,False,True
3102,True,False,True,False,False
3103,False,False,False,True,True
3104,True,False,True,False,False
3105,False,False,False,True,True
3106,False,True,False,True,True
3107,True,False,True,True,False
3108,True,True,True,False,False
3109,False,True,False,False,True
3110,False,False,False,True,False
3111,False,False,False,True,True
3112,False,False,False,True,True
3113,True,False,False,True,True
3114,True,False,False,True,False
3115,True,True,True,False,False
3116,False,False,False,True,True
3117,True,True,True,False,False
3118,True,False,True,False,False
3119,True,True,True,False,True
3120,False,False,False,True,True
3121,False,True,False,True,True
3122,False,False,False,True,True
3123,False,True,True,False,True
3124,True,True,True,False,False
3125,True,True,True,False,False
3126,True,True,False,False,True
3127,False,False,False,True,True
3128,True,True,True,True,False
3129,False,True,False,True,True
3130,True,True,True,False,False
3131,True,False,True,False,False
3132,False,False,False,True,True
3133,False,False,False,True,False
3134,True,False,True,False,False
3135,False,False,True,False,False
3136,False,False,False,True,True
3137,True,True,True,False,False
3138,True,False,True,False,False
3139,False,False,False,True,False
3140,True,True,False,False,True
3141,True,False,True,False,False
3142,True,True,True,False,False
3143,True,True,False,False,True
3144,False,False,False,True,False
3145,False,False,False,True,True
3146,False,False,False,True,False
3147,False,True,False,True,True
3148,False,False,True,True,False
3149,True,False,True,False,False
3150,True,True,True,False,False
3151,True,False,True,False,False
3152,False,True,False,True,True
3153,False,True,False,True,False
3154,False,True,False,True,True
3155,False,True,False,True,True
3156,False,True,False,True,True
3157,True,False,False,True,False
3158,False,True,False,True,True
3159,False,True,True,True,False
3160,True,False,True,False,False
3161,False,False,False,True,False
3162,False,False,False,True,True
3163,False,True,False,False,False
3164,False,False,False,True,True
3165,True,True,True,False,False
3166,False,True,False,True,True
3167,False,False,True,True,False
3168,False,False,False,True,False
3169,True,False,True,False,False
3170,False,True,False,True,True
3171,True,False,True,False,False
3172,True,True,True,False,False
3173,True,True,True,False,False
3174,False,True,False,True,True
3175,False,True,False,True,True
3176,True,True,True,False,False
3177,False,False,True,False,False
3178,True,False,True,False,False
3179,True,False,True,False,False
3180,True,True,False,False,False
3181,True,True,True,False,False
3182,False,False,False,False,True
3183,False,True,True,True,True
3184,True,False,True,False,False
3185,False,False,False,True,True
3186,True,False,True,False,False
3187,True,True,True,False,True
3188,False,True,True,False,True
3189,False,False,False,True,False
3190,False,False,False,True,False
3191,True,False,False,False,False
3192,True,True,True,False,False
3193,True,False,True,False,False
3194,True,True,True,False,False
3195,False,False,False,True,True
3196,False,False,False,True,True
3197,True,True,True,False,False
3198,True,False,True,True,False
3199,False,True,False,True,True
3200,False,True,False,True,True
3201,True,True,True,False,False
3202,False,False,False,True,True
3203,False,True,False,True,True
3204,True,True,True,False,False
3205,True,True,True,False,False
3206,True,False,True,False,False
3207,True,False,True,False,False
3208,False,False,False,True,True
3209,True,True,False,True,True
3210,True,True,True,False,False
3211,True,False,True,False,False
3212,False,True,False,True,False
3213,False,True,False,True,True
3214,True,False,True,False,False
3215,True,True,True,False,False
3216,False,False,False,True,True
3217,False,True,False,True,True
3218,False,False,False,True,True
3219,True,False,True,False,False
3220,False,False,False,True,True
3221,False,True,False,False,False
3222,False,True,False,True,True
3223,True,True,False,False,False
3224,True,True,True,True,False
3225,True,True,True,False,False
3226,False,False,False,False,True
3227,False,True,False,True,True
3228,False,False,False,True,True
3229,False,True,False,True,True
3230,True,True,True,False,False
3231,False,False,False,True,False
3232,False,False,True,True,True
3233,False,True,True,True,True
3234,False,True,False,True,True
3235,True,False,True,False,False
3236,True,True,True,False,False
3237,True,True,True,False,False
3238,False,False,True,True,True
3239,False,True,False,True,True
3240,True,True,True,False,False
3241,True,True,True,False,True
3242,True,True,False,False,False
3243,False,False,False,True,False
3244,False,False,False,True,True
3245,True,False,True,False,True
3246,True,False,True,False,False
3247,False,True,False,True,False
3248,True,True,False,False,False
3249,True,True,True,False,False
3250,False,True,False,True,True
3251,False,True,False,True,True
3252,False,False,False,True,False
3253,True,False,False,True,False
3254,False,True,False,True,True
3255,False,False,True,False,False
3256,False,True,False,False,True
3257,False,False,False,True,True
3258,True,True,True,False,False
3259,True,False,False,False,False
3260,False,False,False,True,False
3261,False,True,False,True,True
3262,False,True,False,False,False
3263,True,True,True,False,False
3264,False,True,False,True,True
3265,False,True,False,False,False
3266,True,True,True,False,False
3267,False,True,False,True,False
3268,True,False,False,False,False
3269,False,True,False,True,True
3270,True,True,True,True,False
3271,False,True,False,True,False
3272,False,True,False,False,False
3273,True,True,True,False,False
3274,False,True,False,True,True
3275,False,True,False,True,True
3276,False,False,False,True,True
3277,True,True,True,False,True
3278,True,True,True,False,False
3279,True,False,False,False,False
3280,False,False,True,False,False
3281,True,True,True,False,False
3282,True,True,True,False,False
3283,False,True,True,False,False
3284,False,False,False,True,False
3285,False,True,False,False,False
3286,True,True,True,False,False
3287,True,False,True,False,False
3288,False,False,False,True,True
3289,False,True,False,True,False
3290,False,False,False,True,False
3291,True,True,True,False,False
3292,True,False,True,False,True
3293,True,True,False,False,False
3294,False,True,False,True,False
3295,False,True,False,False,True
3296,True,True,False,False,True
3297,False,False,False,True,True
3298,True,True,True,False,False
3299,False,True,False,True,False
3300,False,False,False,True,True
3301,True,True,True,False,False
3302,True,False,True,False,False
3303,True,False,True,False,False
3304,False,False,True,False,False
3305,True,True,True,False,False
3306,True,False,True,False,False
3307,False,False,False,True,True
3308,True,True,True,False,False
3309,False,True,False,True,True
3310,True,True,True,False,False
3311,False,False,False,True,False
3312,True,True,True,False,True
3313,True,True,True,True,False
3314,True,True,True,False,False
3315,True,True,True,False,False
3316,False,True,False,False,True
3317,True,False,True,False,True
3318,False,False,False,True,True
3319,True,True,True,False,False
3320,False,False,False,True,True
3321,False,False,False,True,True
3322,True,False,True,False,False
3323,False,False,False,True,True
3324,False,False,True,True,False
3325,False,False,False,True,True
3326,True,False,True,False,False
3327,True,False,False,False,False
3328,True,False,False,False,False
3329,False,True,False,False,True
3330,True,True,True,False,False
3331,True,True,True,False,False
3332,False,False,False,True,True
3333,False,True,False,True,True
3334,True,False,False,False,True
3335,True,True,False,True,False
3336,True,True,False,False,False
3337,True,False,True,False,False
3338,False,False,False,False,True
3339,True,False,False,False,False
3340,True,False,True,False,False
3341,True,False,True,False,False
3342,True,True,True,False,False
3343,False,True,False,False,True
3344,False,False,False,False,True
3345,True,False,True,False,False
3346,True,False,True,False,False
3347,False,False,False,True,True
3348,False,False,False,True,True
3349,False,False,False,True,True
3350,False,False,False,True,True
3351,True,True,True,False,False
3352,False,False,False,True,False
3353,True,False,True,False,False
3354,False,True,False,True,True
3355,False,True,False,True,True
3356,True,False,True,False,False
3357,True,True,False,True,False
3358,True,False,True,False,False
3359,False,False,False,True,True
3360,False,True,False,True,True
3361,False,True,True,False,False
3362,True,True,True,False,False
3363,False,False,False,False,True
3364,True,False,True,False,True
3365,True,False,True,False,False
3366,False,True,False,False,False
3367,False,False,True,False,True
3368,True,False,True,False,False
3369,True,False,True,False,False
3370,False,True,False,True,True
3371,True,False,True,False,False
3372,True,True,True,False,True
3373,False,True,False,True,True
3374,True,True,True,False,False
3375,False,True,False,True,False
3376,True,True,True,False,False
3377,True,True,True,False,False
3378,False,False,False,True,True
3379,True,True,True,False,False
3380,True,True,True,False,False
3381,True,False,True,False,False
3382,True,True,True,False,False
3383,True,False,True,False,False
3384,False,False,False,True,False
3385,True,True,True,False,False
3386,False,True,False,True,True
3387,False,True,False,True,False
3388,False,False,True,True,False
3389,False,True,False,True,True
3390,False,True,False,True,True
3391,False,True,False,True,True
3392,True,False,False,False,False
